Buchungskreis,Marken Name Kurz,Standortname,Slug,Logo Filename,Straße,Hausnummer,PLZ,Stadt,Land Name,Standorttyp Name,Homepage,Breitengrad,Längengrad,Bundesland,Werblicher Anzeige Name,Breitengrad (Komma),Längengrad (Komma),,Statement,Statementgeber,Funktion des Statementgebers,Um wie viel Uhr wird das Licht ausgestellt?,Umsetzung der Maßnahmen bis 15.11.2022?,Änderung der Beleuchtung durch Teilnahme am Projekt?,Details zur Lichtabschaltung
249,G.U.T.,WESCO Koblenz KG,wesco-koblenz-kg,wesco-koblenz-kg-logo.jpg,Im Metternicher Feld,30b,56072,Koblenz,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/wesco-koblenz/standorte/haupthaus-koblenz,50.373.165.309.092.600,7.553.097.196.928.420,Rheinland-Pfalz,HAUPTHAUS Koblenz,"50,37316531","7,553097197",,,Stefan Thünker,PhG,21 Uhr,Ja,ja,
249,G.U.T.,WESCO Koblenz KG,wesco-koblenz-kg,,Im Metternicher Feld,30b,56072,Koblenz,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/wesco-koblenz/standorte/abex-koblenz-im-metternicher-feld,50.372.790.679.059.100,7.553.038.188.330.090,Rheinland-Pfalz,ABEX Koblenz / Im Metternicher Feld,"50,37279068","7,553038188",,,Stefan Thünker,PhG,21 Uhr,Ja,ja,
81,G.U.T.,Herzig + Marschall KG,herzig-marschall-kg,herzig-marschall-kg-logo.jpg,Talstraße,2,97616,Salz,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/herzig-marschall/standorte/haupthaus-salz,50.306.050.000.000.000,10.197.500.000.000.000,BY,HAUPTHAUS Salz,"50,30605","10,1975",,,Marco Schraut,PhG,19 Uhr,Ja,ja,
81,G.U.T.,Herzig + Marschall KG,herzig-marschall-kg,,Talstraße,2,97616,Salz,Germany,ABEX,https://www.gut-gruppe.de/de/unternehmen/herzig-marschall/locations/abex-salz-talstrasse,50.306.050.000.000.000,10.197.500.000.000.000,BY,ABEX Salz / Talstraße,"50,30605","10,1975",,,Marco Schraut,PhG,19 Uhr,Ja,ja,
81,G.U.T.,Herzig + Marschall KG,herzig-marschall-kg,,Schweinfurter Straße,10,97526,Sennfeld,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/herzig-marschall/standorte/abex-sennfeld-schweinfurter-strasse,50.037.870.000.000.000,10.246.900.000.000.000,BY,ABEX Sennfeld / Schweinfurter Straße,"50,03787","10,2469",,,Marco Schraut,PhG,19 Uhr,Ja,ja,
75,G.U.T.,Brötje Handel Breuer KG,broetje-handel-breuer-kg,,Stiftsallee,9a,32425,Minden,Germany,ABEX,https://www.gut-gruppe.de/de/unternehmen/broetje-handel-breuer-kg/locations/abex-minden-stiftsallee,52.300.369.700.000.000,8.908.896.200.000.000,NRW,ABEX Minden / Stiftsallee,"52,3003697","8,9088962",,,Bianca Wlecke,,20 Uhr,Ja,ja,
75,G.U.T.,Brötje Handel Breuer KG,broetje-handel-breuer-kg,broetje-handel-breuer-kg-logo.jpg,Stiftsallee,9a,32425,Minden,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/broetje-handel-breuer-kg/standorte/haupthaus-minden,52.300.369.700.000.000,8.908.896.200.000.000,NRW,HAUPTHAUS Minden,"52,3003697","8,9088962",,,Bianca Wlecke,,20 Uhr,Ja,ja,
75,G.U.T.,Brötje Handel Breuer KG,broetje-handel-breuer-kg,,Oeynhausener Straße,56,32584,Löhne,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/broetje-handel-breuer-kg/standorte/abex-loehne-oeynhausener-strasse,52.199.830.000.000.000,8.742.360.000.000.000,NRW,ABEX Löhne / Oeynhausener Straße,"52,19983","8,74236",,,Bianca Wlecke,,20 Uhr,Ja,ja,
75,G.U.T.,Brötje Handel Breuer KG,broetje-handel-breuer-kg,,An der Ronceva,9,32312,Lübbecke,Germany,ABEX,https://www.gut-gruppe.de/de/unternehmen/broetje-handel-breuer-kg/locations/abex-luebbecke-der-ronceva,52.315.530.000.000.000,8.617.460.000.000.000,NRW,ABEX Lübbecke / An der Ronceva,"52,31553","8,61746",,,Bianca Wlecke,,20 Uhr,Ja,ja,
75,G.U.T.,Brötje Handel Breuer KG,broetje-handel-breuer-kg,,Hausberger Straße,14,32457,Porta Westfalica,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/broetje-handel-breuer-kg/standorte/abex-porta-westfalica-hausberger-strasse,52.248.922.400.000.000,8.924.867.600.000.000,NRW,ABEX Porta Westfalica / Hausberger Straße,"52,2489224","8,9248676",,,Bianca Wlecke,,20 Uhr,Ja,ja,
155,G.U.T.,G.U.T. Frömcke Niederlassung der G.U.T. Gebäude- und Umwelttechnik KG,gut-froemcke-niederlassung-der-gut-gebaeude-und-umwelttechnik-kg,gut-froemcke-niederlassung-der-gut-gebaeude-und-umwelttechnik-kg-logo.jpg,Am Borsigturm ,70,13507,Berlin,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/froemcke/standorte/haupthaus-berlin,52.584.972.700.000.000,13.282.526.400.000.000,Berlin,HAUPTHAUS Berlin,"52,5849727","13,2825264",,"Wir sind gerne dabei die Lichtverschmutzung zu reduzieren und dabei auch den Umweltgedanken zu fördern. Wir heißen nicht nur ""Gebäude- und Umwelttechnik ( G.U.T.), wir wollen auch mehr und mehr für umweltfreundliche Abläufe und Ressourcenschonung als Unternehmen beitragen. ",Daniel Frömcke,Prokurist/Niederlassungsleitung,20 Uhr,,ja,
662,G.U.T.,Klowa KG ,klowa-kg,klowa-kg-logo.jpg,Hörvelsinger Weg,15,89081,Ulm,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/klowa/standorte/haupthaus-ulm,48.425.520.000.000.000,9.988.010.000.000.000,BW,HAUPTHAUS Ulm,"48,42552","9,98801",,"Es macht immer Sinn, Energie einzusparen",Tobias Edelmann,Geschäftsführung,19 Uhr,Ja,nein,
662,G.U.T.,Klowa KG ,#REF!,,Hörvelsinger Weg,15,89081,Ulm,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/klowa/standorte/abex-ulm-hoervelsinger-weg,48.425.520.000.000.000,9.988.010.000.000.000,BW,ABEX Ulm / Hörvelsinger Weg,"48,42552","9,98801",,"Es macht immer Sinn, Energie einzusparen",Tobias Edelmann,Geschäftsführung,19 Uhr,Ja,nein,
137,G.U.T.,Goede Niederlassung der G.U.T. Gebäude- und Umwelttechnik KG,goede-niederlassung-der-gut-gebaeude-und-umwelttechnik-kg,goede-niederlassung-der-gut-gebaeude-und-umwelttechnik-kg-logo.jpg,Heerstraße,280,47053,Duisburg,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/gebaeude-umwelttechnik/standorte/niederlassung-duisburg,51.414.620.000.000.000,6.765.660.000.000.000,NRW,HAUPTHAUS Duisburg,"51,41462","6,76566",,,Thomas Goede,,18 Uhr ,Ja,ja,
765,G.U.T.,Sonntag KG,sonntag-kg,,Frankfurter Weg,34,33106,Paderborn,Germany,NIEDERLASSUNG,https://www.gut-gruppe.de/unternehmen/sonntag/standorte/niederlassung-paderborn,51.702.920.658.641.100,8.726.128.417.860.390,NRW,NIEDERLASSUNG Paderborn,"51,70292066","8,726128418",,Lichter aus für eine bessere Zukunft,Christian Kisse,PhG,18 Uhr,Ja,nein,
765,G.U.T.,Sonntag KG,sonntag-kg,,Frankfurter Weg,34,33106,Paderborn,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/sonntag/standorte/abex-paderborn-frankfurter-weg,51.702.614.800.000.000,8.725.693.900.000.000,NRW,ABEX Paderborn / Frankfurter Weg,"51,7026148","8,7256939",,Lichter aus für eine bessere Zukunft,Christian Kisse,PhG,18 Uhr,Ja,nein,
765,G.U.T.,Sonntag KG,sonntag-kg,sonntag-kg-logo.jpg,Salzmannstraße,52-56,48147,Münster,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/sonntag/standorte/haupthaus-muenster,51.982.140.000.000.000,7.617.010.000.000.000,NRW,HAUPTHAUS Münster,"51,98214","7,61701",,Lichter aus für eine bessere Zukunft,Christian Kisse,PhG,18 Uhr,Ja,nein,
765,G.U.T.,Sonntag KG,sonntag-kg,,Salzmannstraße,52-56,48147,Münster,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/sonntag/standorte/abex-muenster-salzmannstrasse,51.982.232.511.429.800,7.617.288.949.737.480,NRW,ABEX Münster / Salzmannstraße,"51,98223251","7,61728895",,Lichter aus für eine bessere Zukunft,Christian Kisse,PhG,18 Uhr,Ja,nein,
765,G.U.T.,Sonntag KG,sonntag-kg,,Geiststraße,24,48151,Münster,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/sonntag/standorte/abex-muenster-geiststrasse,51.950.780.900.000.000,7.620.902.100.000.000,NRW,ABEX Münster / Geiststraße,"51,9507809","7,6209021",,Lichter aus für eine bessere Zukunft,Christian Kisse,PhG,18 Uhr,Ja,nein,
765,G.U.T.,Sonntag KG,sonntag-kg,,Brummelweg,5,33415,Verl,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/sonntag/standorte/abex-verl-brummelweg,51.878.773.500.000.000,8.480.351.100.000.000,NRW,ABEX Verl / Brummelweg,"51,8787735","8,4803511",,Lichter aus für eine bessere Zukunft,Christian Kisse,PhG,18 Uhr,Ja,nein,
765,G.U.T.,Sonntag KG,sonntag-kg,,Boker Straße,29a,33129,Delbrück,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/sonntag/standorte/abex-delbrueck-boker-strasse,51.758.838.500.000.000,8.563.100.600.000.000,NRW,ABEX Delbrück / Boker Straße,"51,7588385","8,5631006",,Lichter aus für eine bessere Zukunft,Christian Kisse,PhG,18 Uhr,Ja,nein,
765,G.U.T.,Sonntag KG,sonntag-kg,,Warendorfer Straße,97-101,48145,Münster,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/sonntag/standorte/abex-muenster-warendorfer-strasse,51.964.300.000.000.000,7.647.410.000.000.000,NRW,ABEX Münster / Warendorfer Straße,"51,9643","7,64741",,Lichter aus für eine bessere Zukunft,Christian Kisse,PhG,18 Uhr,Ja,nein,
765,G.U.T.,Sonntag KG,sonntag-kg,,Lindenweg,13,59590,Geseke,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/sonntag/standorte/abex-geseke-lindenweg,51.645.577.200.000.000,8.507.041.200.000.000,NRW,ABEX Geseke / Lindenweg,"51,6455772","8,5070412",,Lichter aus für eine bessere Zukunft,Christian Kisse,PhG,18 Uhr,Ja,nein,
765,G.U.T.,Sonntag KG,sonntag-kg,,Ostenfeldmark,1,59557,Lippstadt,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/sonntag/standorte/abex-lippstadt-ostenfeldmark,51.673.069.400.000.000,8.374.329.100.000.000,NRW,ABEX Lippstadt / Ostenfeldmark,"51,6730694","8,3743291",,Lichter aus für eine bessere Zukunft,Christian Kisse,PhG,18 Uhr,Ja,nein,
765,G.U.T.,Sonntag KG,sonntag-kg,,Carl-Bertelsmann-Straße,12,33332,Gütersloh,Germany,NIEDERLASSUNG,https://www.gut-gruppe.de/unternehmen/sonntag/standorte/niederlassung-guetersloh,51.904.715.300.000.000,8.384.940.700.000.000,NRW,NIEDERLASSUNG Gütersloh,"51,9047153","8,3849407",,Lichter aus für eine bessere Zukunft,Christian Kisse,PhG,18 Uhr,Ja,nein,
765,G.U.T.,Sonntag KG,sonntag-kg,,Carl-Bertelsmann-Straße,12,33332,Gütersloh,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/sonntag/standorte/abex-guetersloh-carl-bertelsmann-strasse,51.904.715.300.000.000,8.384.940.700.000.000,NRW,ABEX Gütersloh / Carl-Bertelsmann-Straße,"51,9047153","8,3849407",,Lichter aus für eine bessere Zukunft,Christian Kisse,PhG,18 Uhr,Ja,nein,
765,G.U.T.,Sonntag KG,sonntag-kg,,Künsebecker Weg,53,33790,Halle,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/sonntag/standorte/abex-halle-kuensebecker-weg,52.034.838.900.000.000,8.376.167.600.000.000,NRW,ABEX Halle / Künsebecker Weg,"52,0348389","8,3761676",,Lichter aus für eine bessere Zukunft,Christian Kisse,PhG,18 Uhr,Ja,nein,
765,G.U.T.,Sonntag KG,sonntag-kg,,Westfalendamm,8a,33428,Harsewinkel,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/sonntag/standorte/abex-harsewinkel-westfalendamm,51.966.551.392.429.100,8.241.151.486.508.170,NRW,ABEX Harsewinkel / Westfalendamm,"51,96655139","8,241151487",,Lichter aus für eine bessere Zukunft,Christian Kisse,PhG,18 Uhr,Ja,nein,
690,G.U.T.,AUGUST BRÖTJE KG,august-broetje-kg,,Industriestr.,21,27211,Bassum,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/august-broetje/standorte/abex-bassum-industriestr,52.860.053.000.000.000,8.747.291.800.000.000,NDS,ABEX Bassum / Industriestr.,"52,860053","8,7472918",,Wir gehen mit gutem Beispiel voran ...,Werner Bauer,PhG,21 Uhr,Ja,ja,
690,G.U.T.,AUGUST BRÖTJE KG,august-broetje-kg,august-broetje-kg-logo.jpg,Friedrich-List-Straße,9,28309,Bremen,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/august-broetje/standorte/haupthaus-bremen,53.035.613.324.391.500,8.880.249.925.952.170,HB,HAUPTHAUS Bremen,"53,03561332","8,880249926",,Wir gehen mit gutem Beispiel voran ...,Werner Bauer,PhG,21 Uhr,Ja,ja,
690,G.U.T.,AUGUST BRÖTJE KG,august-broetje-kg,,Friedrich-List-Straße,9,28309,Bremen,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/august-broetje/standorte/abex-bremen-friedrich-list-strasse,53.035.664.526.428.300,8.880.250.407.409.670,HB,ABEX Bremen / Friedrich-List-Straße,"53,03566453","8,880250407",,Wir gehen mit gutem Beispiel voran ...,Werner Bauer,PhG,21 Uhr,Ja,ja,
690,G.U.T.,AUGUST BRÖTJE KG,august-broetje-kg,,Immelmannstraße,13,27793,Wildeshausen,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/august-broetje/standorte/abex-wildeshausen-immelmannstrasse,52.896.080.029.325.400,8.415.327.641.525.210,NDS,ABEX Wildeshausen / Immelmannstraße,"52,89608003","8,415327642",,Wir gehen mit gutem Beispiel voran ...,Werner Bauer,PhG,21 Uhr,Ja,ja,
690,G.U.T.,AUGUST BRÖTJE KG,,,Reinersweg,1,27751,Delmenhorst,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/august-broetje/standorte/abex-delmenhorst-reinersweg,53.040.092.441.203.600,8.675.503.747.746.270,NDS,ABEX Delmenhorst / Reinersweg,"53,04009244","8,675503748",,Wir gehen mit gutem Beispiel voran ...,Werner Bauer,PhG,21 Uhr,Ja,ja,
760,G.U.T.,Dobberkau KG,,,Hogrevestraße,10,29223,Celle,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/dobberkau/standorte/haupthaus-celle,52.642.348.458.213.300,10.111.387.607.409.500,NDS,HAUPTHAUS Celle,"52,64234846","10,11138761",,"Leider ist unser Haus im Gewerbegebiet, Ortsausgang von Celle somit können wir das Licht nicht ganz abschalten. Gewisse Sparmaßnahmen  Lampenüberprüfungen etc. wurden bereits getroffen. ",Tatjana Richter-Schultz,Marketing / Service ,-,Nein,ja,
760,G.U.T.,Dobberkau KG,,,Hogrevestraße,10,29223,Celle,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/dobberkau/standorte/abex-celle-hogrevestrasse,52.642.322.417.667.900,10.111.666.557.147.100,NDS,ABEX Celle / Hogrevestraße,"52,64232242","10,11166656",,"Leider ist unser Haus im Gewerbegebiet, Ortsausgang von Celle somit können wir das Licht nicht ganz abschalten. Gewisse Sparmaßnahmen  Lampenüberprüfungen etc. wurden bereits getroffen. ",Tatjana Richter-Schultz,Marketing / Service ,-,Nein,ja,
760,G.U.T.,Dobberkau KG,,,Am Funkturm,37,29525,Uelzen,Germany,NIEDERLASSUNG,https://www.gut-gruppe.de/unternehmen/dobberkau/standorte/niederlassung-uelzen,52.991.559.191.980.500,10.529.914.576.721.200,NDS,NIEDERLASSUNG Uelzen,"52,99155919","10,52991458",,"Leider ist unser Haus im Gewerbegebiet, Ortsausgang von Celle somit können wir das Licht nicht ganz abschalten. Gewisse Sparmaßnahmen  Lampenüberprüfungen etc. wurden bereits getroffen. ",Tatjana Richter-Schultz,Marketing / Service ,-,Nein,ja,
760,G.U.T.,Dobberkau KG,,,Am Funkturm,37,29525,Uelzen,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/dobberkau/standorte/abex-uelzen-am-funkturm,52.991.546.275.904.700,10.529.914.576.721.200,NDS,ABEX Uelzen / Am Funkturm,"52,99154628","10,52991458",,"Leider ist unser Haus im Gewerbegebiet, Ortsausgang von Celle somit können wir das Licht nicht ganz abschalten. Gewisse Sparmaßnahmen  Lampenüberprüfungen etc. wurden bereits getroffen. ",Tatjana Richter-Schultz,Marketing / Service ,-,Nein,ja,
206,G.U.T.,G.U.T. Pirna KG,,,Zehistaer Str.,8,01796,Pirna,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/pirna/standorte/haupthaus-pirna,50.952.522.574.918.500,13.934.177.845.230.100,SN,HAUPTHAUS Pirna,"50,95252257","13,93417785",,Der Umwelt etwas G.U.T.es tun und dabei Energie und Kosten sparen - ein WIN-WIN für alle.,Georg Weilandt,PhG,19 Uhr,Ja,nein,
206,G.U.T.,G.U.T. Pirna KG,,,Zehistaer Str.,8,01796,Pirna,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/pirna/standorte/abex-pirna-zehistaer-str,50.952.522.388.027.500,13.934.173.821.916.500,SN,ABEX Pirna / Zehistaer Str.,"50,95252239","13,93417382",,Der Umwelt etwas G.U.T.es tun und dabei Energie und Kosten sparen - ein WIN-WIN für alle.,Georg Weilandt,PhG,19 Uhr,Ja,nein,
206,G.U.T.,G.U.T. Pirna KG,,,Hertigswalde,150,01855,Sebnitz,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/pirna/standorte/abex-sebnitz-hertigswalde,50.957.805.113.907.200,14.303.269.185.180.600,SN,ABEX Sebnitz / Hertigswalde,"50,95780511","14,30326919",,Der Umwelt etwas G.U.T.es tun und dabei Energie und Kosten sparen - ein WIN-WIN für alle.,Georg Weilandt,PhG,19 Uhr,Ja,nein,
206,G.U.T.,G.U.T. Pirna KG,,,Bischofsweg,28,01454,Großerkmannsdorf,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/pirna/standorte/abex-grosserkmannsdorf-bischofsweg,51.078.321.222.074.900,13.930.330.332.515.700,SN,ABEX Großerkmannsdorf / Bischofsweg,"51,07832122","13,93033033",,Der Umwelt etwas G.U.T.es tun und dabei Energie und Kosten sparen - ein WIN-WIN für alle.,Georg Weilandt,PhG,19 Uhr,Ja,nein,
205,G.U.T.,G.U.T. Bergmann KG,,,Bad Muskauer Straße,38,02694,Großdubrau,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/bergmann/standorte/abex-grossdubrau-bad-muskauer-strasse,51.268.440.000.000.000,14.496.660.000.000.000,SN,ABEX Großdubrau / Bad Muskauer Straße,"51,26844","14,49666",,"""Licht aus"" schont Ressourcen, Umwelt und die Insekten .... und natürlich unseren Geldbeutel! ",Verena Ulbrich-Schröder,Verwaltungsleiterin/Prokuristin,19 Uhr,Ja,nein,
205,G.U.T.,G.U.T. Bergmann KG,,,Leutersdorfer Straße,29,02782,Seifhennersdorf,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/bergmann/standorte/abex-seifhennersdorf-leutersdorfer-strasse,50.938.820.000.000.000,14.622.270.000.000.000,SN,ABEX Seifhennersdorf / Leutersdorfer Straße,"50,93882","14,62227",,"""Licht aus"" schont Ressourcen, Umwelt und die Insekten .... und natürlich unseren Geldbeutel! ",Verena Ulbrich-Schröder,Verwaltungsleiterin/Prokuristin,19 Uhr,Ja,nein,
205,G.U.T.,G.U.T. Bergmann KG,,,Neusalzaer Straße,58b,02625,Bautzen,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/bergmann/standorte/abex-bautzen-neusalzaer-strasse,51.167.269.361.251.800,14.425.508.456.344.500,SN,ABEX Bautzen / Neusalzaer Straße,"51,16726936","14,42550846",,"""Licht aus"" schont Ressourcen, Umwelt und die Insekten .... und natürlich unseren Geldbeutel! ",Verena Ulbrich-Schröder,Verwaltungsleiterin/Prokuristin,19 Uhr,Ja,nein,
205,G.U.T.,G.U.T. Bergmann KG,,,Dietrich-Bonhoeffer-Straße,5,02708,Löbau,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/bergmann/standorte/abex-loebau-dietrich-bonhoeffer-strasse,51.107.391.225.913.300,14.680.091.747.082.500,SN,ABEX Löbau / Dietrich-Bonhoeffer-Straße,"51,10739123","14,68009175",,"""Licht aus"" schont Ressourcen, Umwelt und die Insekten .... und natürlich unseren Geldbeutel! ",Verena Ulbrich-Schröder,Verwaltungsleiterin/Prokuristin,19 Uhr,Ja,nein,
205,G.U.T.,G.U.T. Bergmann KG,,,Dietrich-Bonhoeffer-Straße,5,02708,Löbau,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/bergmann/standorte/haupthaus-loebau,51.108.037.900.000.000,14.681.078.800.000.000,SN,HAUPTHAUS Löbau,"51,1080379","14,6810788",,"""Licht aus"" schont Ressourcen, Umwelt und die Insekten .... und natürlich unseren Geldbeutel! ",Verena Ulbrich-Schröder,Verwaltungsleiterin/Prokuristin,19 Uhr,Ja,nein,
205,G.U.T.,G.U.T. Bergmann KG,,,Berliner Str.,6,02943,Weißwasser,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/bergmann/standorte/abex-weisswasser-berliner-str,51.504.208.900.000.000,14.637.325.100.000.000,SN,ABEX Weißwasser / Berliner Str.,"51,5042089","14,6373251",,"""Licht aus"" schont Ressourcen, Umwelt und die Insekten .... und natürlich unseren Geldbeutel! ",Verena Ulbrich-Schröder,Verwaltungsleiterin/Prokuristin,19 Uhr,Ja,nein,
205,G.U.T.,G.U.T. Bergmann KG,,,Zur Bleiche,6,02689,Sohland,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/bergmann/standorte/abex-sohland-zur-bleiche,51.057.417.319.924.500,14.429.950.174.274.300,SN,ABEX Sohland / Zur Bleiche,"51,05741732","14,42995017",,"""Licht aus"" schont Ressourcen, Umwelt und die Insekten .... und natürlich unseren Geldbeutel! ",Verena Ulbrich-Schröder,Verwaltungsleiterin/Prokuristin,19 Uhr,Ja,nein,
125,G.U.T.,SCHRAMM KG,,,Albert-Einstein-Straße,20,76829,Landau,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/schramm-kg/standorte/haupthaus-landau,49.188.007.545.763.900,8.138.604.855.047.560,RP,HAUPTHAUS Landau,"49,18800755","8,138604855",,"""Der Umwelt zuliebe""",Alexander Schramm,PhG,21 Uhr ,Nein,ja,
125,G.U.T.,SCHRAMM KG,,,Albert-Einstein-Straße,20,76829,Landau,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/schramm-kg/standorte/abex-landau-albert-einstein-strasse,49.188.424.766.472.500,8.136.138.563.858.360,RP,ABEX Landau / Albert-Einstein-Straße,"49,18842477","8,136138564",,"""Der Umwelt zuliebe""",Alexander Schramm,PhG,21 Uhr,Nein,ja,
78,G.U.T.,G.U.T. Hahn KG,,,Gute Änger,9,85356,Freising,Germany,NIEDERLASSUNG,https://www.gut-gruppe.de/unternehmen/hahn/standorte/niederlassung-freising,48.389.474.808.661.500,11.759.971.371.688.800,BY,NIEDERLASSUNG Freising,"48,38947481","11,75997137",,"Dass wir durch die Abschaltung unserer Werbebeleuchtung einen so sinnvollen Beitrag dazu leisten können, dass Energie eingespart wird und zudem die Umwelt, Natur und ganze Ökosysteme geschützt werden, finde ich besonders toll.",Saskia Bergmoser,Assistenz der Geschäftsleitung,21 Uhr,Nein,ja,
78,G.U.T.,G.U.T. Hahn KG,,,Gute Änger,9,85356,Freising,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/hahn/standorte/abex-freising-gute-aenger,48.389.538.930.283.700,11.759.928.456.344.500,BY,ABEX Freising / Gute Änger,"48,38953893","11,75992846",,"Dass wir durch die Abschaltung unserer Werbebeleuchtung einen so sinnvollen Beitrag dazu leisten können, dass Energie eingespart wird und zudem die Umwelt, Natur und ganze Ökosysteme geschützt werden, finde ich besonders toll.",Saskia Bergmoser,Assistenz der Geschäftsleitung,21 Uhr,Nein,ja,
78,G.U.T.,G.U.T. Hahn KG,,,Eriagstraße,56,85053,Ingolstadt,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/hahn/standorte/haupthaus-ingolstadt,48.746.732.664.812.100,11.480.809.065.637.200,BY,HAUPTHAUS Ingolstadt,"48,74673266","11,48080907",,"Dass wir durch die Abschaltung unserer Werbebeleuchtung einen so sinnvollen Beitrag dazu leisten können, dass Energie eingespart wird und zudem die Umwelt, Natur und ganze Ökosysteme geschützt werden, finde ich besonders toll.",Saskia Bergmoser,Assistenz der Geschäftsleitung,21 Uhr,Nein,ja,
78,G.U.T.,G.U.T. Hahn KG,,,Eriagstraße,56,85053,Ingolstadt,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/hahn/standorte/abex-ingolstadt-eriagstrasse,48.746.619.473.114.400,11.480.294.081.506.300,BY,ABEX Ingolstadt / Eriagstraße,"48,74661947","11,48029408",,"Dass wir durch die Abschaltung unserer Werbebeleuchtung einen so sinnvollen Beitrag dazu leisten können, dass Energie eingespart wird und zudem die Umwelt, Natur und ganze Ökosysteme geschützt werden, finde ich besonders toll.",Saskia Bergmoser,Assistenz der Geschäftsleitung,21 Uhr,Nein,ja,
